index,Datetime1,DAYTON_MW,Datetime,label
667,22,13.6,1/31/2022 19:00,0
668,23,10.65,1/31/2022 20:00,0
669,0,20.233,1/31/2022 21:00,0
670,1,20.475,1/31/2022 22:00,0
671,2,20.267,1/31/2022 23:00,0
672,3,20.1,2/1/2022 0:00,0
673,4,19.95,2/1/2022 1:00,0
674,5,19.7,2/1/2022 2:00,0
675,6,19.5,2/1/2022 3:00,0
676,7,19.267,2/1/2022 4:00,0
677,8,19.733,2/1/2022 5:00,0
678,9,15.633,2/1/2022 6:00,0
679,10,18.5,2/1/2022 7:00,0
680,11,12.3,2/1/2022 8:00,0
681,12,6.65,2/1/2022 9:00,1
682,13,22.35,2/1/2022 10:00,1
683,14,17,2/1/2022 11:00,0
684,15,8.033,2/1/2022 12:00,1
685,16,7.5,2/1/2022 13:00,1
686,17,6.667,2/1/2022 14:00,1
687,18,25.8,2/1/2022 15:00,1
688,19,13.35,2/1/2022 16:00,0
689,20,14.867,2/1/2022 17:00,0
690,21,16.033,2/1/2022 18:00,0
691,22,20.733,2/1/2022 19:00,0
692,23,16.5,2/1/2022 20:00,0
693,0,20.525,2/1/2022 21:00,0
694,1,20.533,2/1/2022 22:00,0
695,2,20.35,2/1/2022 23:00,0
696,3,20.167,2/2/2022 0:00,0
697,4,20.067,2/2/2022 1:00,0
698,5,19.933,2/2/2022 2:00,0
699,6,20.1,2/2/2022 3:00,0
700,7,20.1,2/2/2022 4:00,0
701,8,20.367,2/2/2022 5:00,0
702,9,14.167,2/2/2022 6:00,0
703,10,14.1,2/2/2022 7:00,0
704,11,5.967,2/2/2022 8:00,1
705,12,7.05,2/2/2022 9:00,1
706,13,8.1,2/2/2022 10:00,1
707,14,9.9,2/2/2022 11:00,1
708,15,9.9,2/2/2022 12:00,1
709,16,9.167,2/2/2022 13:00,1
710,17,7.6,2/2/2022 14:00,1
711,18,6.3,2/2/2022 15:00,1
712,19,11.967,2/2/2022 16:00,0
713,20,9.933,2/2/2022 17:00,1
714,21,10.4,2/2/2022 18:00,0
715,22,14.6,2/2/2022 19:00,0
716,23,14.267,2/2/2022 20:00,0
717,0,10.65,2/2/2022 21:00,0
718,1,13.833,2/2/2022 22:00,0
719,2,15.433,2/2/2022 23:00,0
720,3,19.1,2/3/2022 0:00,0
721,4,14.367,2/3/2022 1:00,0
722,5,14.767,2/3/2022 2:00,0
723,6,20.5,2/3/2022 3:00,0
724,7,10.45,2/3/2022 4:00,0
725,8,11,2/3/2022 5:00,0
726,9,11.3,2/3/2022 6:00,0
727,10,9.267,2/3/2022 7:00,1
728,11,6.55,2/3/2022 8:00,1
729,12,7.7,2/3/2022 9:00,1
730,13,8,2/3/2022 10:00,1
731,14,9.333,2/3/2022 11:00,1
732,15,9.733,2/3/2022 12:00,1
733,16,9.133,2/3/2022 13:00,1
734,17,8.1,2/3/2022 14:00,1
735,18,17.333,2/3/2022 15:00,0
736,19,11.967,2/3/2022 16:00,0
737,20,12.967,2/3/2022 17:00,0
738,21,11.725,2/3/2022 18:00,0
739,22,15.933,2/3/2022 19:00,0
740,23,13,2/3/2022 20:00,0
741,0,15.533,2/3/2022 21:00,0
742,1,14,2/3/2022 22:00,0
743,2,18.133,2/3/2022 23:00,0
744,3,17.9,2/4/2022 0:00,0
745,4,20.733,2/4/2022 1:00,0
746,5,20.467,2/4/2022 2:00,0
747,6,20.267,2/4/2022 3:00,0
748,7,20.45,2/4/2022 4:00,0
749,8,16.367,2/4/2022 5:00,0
750,9,13.833,2/4/2022 6:00,0
751,10,5.633,2/4/2022 7:00,1
752,11,10.9,2/4/2022 8:00,0
753,12,7.367,2/4/2022 9:00,1
754,13,16.55,2/4/2022 10:00,0
755,14,9.45,2/4/2022 11:00,1
756,15,9.833,2/4/2022 12:00,1
757,16,9.833,2/4/2022 13:00,1
758,17,9.067,2/4/2022 14:00,1
759,18,7.5,2/4/2022 15:00,1
760,19,9.7,2/4/2022 16:00,1
761,20,10.767,2/4/2022 17:00,0
762,21,10.433,2/4/2022 18:00,0
763,22,10.267,2/4/2022 19:00,0
764,23,15.6,2/4/2022 20:00,0
765,0,14.633,2/4/2022 21:00,0
766,1,14.067,2/4/2022 22:00,0
767,2,13.167,2/4/2022 23:00,0
768,3,28.2,2/5/2022 0:00,1
769,4,30.1,2/5/2022 1:00,1
770,5,30.9,2/5/2022 2:00,1
771,6,31.1,2/5/2022 3:00,1
772,7,14.5,2/5/2022 4:00,0
773,8,15.2,2/5/2022 5:00,0
774,9,7.033,2/5/2022 6:00,1
775,10,7.433,2/5/2022 7:00,1
776,11,8.333,2/5/2022 8:00,1
777,12,9.167,2/5/2022 9:00,1
778,13,9.575,2/5/2022 10:00,1
779,14,10.15,2/5/2022 11:00,0
780,15,10.567,2/5/2022 12:00,0
781,16,10.133,2/5/2022 13:00,0
782,17,9.167,2/5/2022 14:00,1
783,18,8.233,2/5/2022 15:00,1
784,19,8.3,2/5/2022 16:00,1
785,20,8.5,2/5/2022 17:00,1
786,21,8.067,2/5/2022 18:00,1
787,22,11.167,2/5/2022 19:00,0
788,23,8.35,2/5/2022 20:00,1
789,0,14.9,2/5/2022 21:00,0
790,1,10.333,2/5/2022 22:00,0
791,2,10.367,2/5/2022 23:00,0
792,3,14.333,2/6/2022 0:00,0
793,4,13.5,2/6/2022 1:00,0
794,5,13.867,2/6/2022 2:00,0
795,6,18.267,2/6/2022 3:00,0
796,7,15,2/6/2022 4:00,0
797,8,11.5,2/6/2022 5:00,0
798,9,7,2/6/2022 6:00,1
799,10,6.325,2/6/2022 7:00,1
800,11,6.6,2/6/2022 8:00,1
801,12,7.333,2/6/2022 9:00,1
802,13,7.95,2/6/2022 10:00,1
803,14,8.7,2/6/2022 11:00,1
804,15,9.2,2/6/2022 12:00,1
805,16,8.967,2/6/2022 13:00,1
806,17,8.7,2/6/2022 14:00,1
807,18,8.067,2/6/2022 15:00,1
808,19,7.9,2/6/2022 16:00,1
809,20,11.467,2/6/2022 17:00,0
810,21,7.4,2/6/2022 18:00,1
811,22,11.367,2/6/2022 19:00,0
812,23,16.2,2/6/2022 20:00,0
813,0,18.5,2/6/2022 21:00,0
814,1,12.7,2/6/2022 22:00,0
815,2,14.867,2/6/2022 23:00,0
816,3,19.9,2/7/2022 0:00,0
817,4,14,2/7/2022 1:00,0
818,5,14.767,2/7/2022 2:00,0
819,6,15.833,2/7/2022 3:00,0
820,7,17.8,2/7/2022 4:00,0
821,8,10.9,2/7/2022 5:00,0
822,9,7.95,2/7/2022 6:00,1
823,10,7.167,2/7/2022 7:00,1
824,11,7.2,2/7/2022 8:00,1
825,12,8.067,2/7/2022 9:00,1
826,13,8.5,2/7/2022 10:00,1
827,14,8.867,2/7/2022 11:00,1
828,15,8.967,2/7/2022 12:00,1
829,16,17.367,2/7/2022 13:00,0
830,17,26.25,2/7/2022 14:00,1
831,18,25.967,2/7/2022 15:00,1
832,19,25.033,2/7/2022 16:00,1
833,20,24.4,2/7/2022 17:00,1
834,21,23.467,2/7/2022 18:00,1
835,22,22.7,2/7/2022 19:00,1
836,23,22.25,2/7/2022 20:00,1
837,0,22,2/7/2022 21:00,1
838,1,21.6,2/7/2022 22:00,1
839,2,21,2/7/2022 23:00,0
840,3,20.433,2/8/2022 0:00,0
841,4,19.9,2/8/2022 1:00,0
842,5,19.3,2/8/2022 2:00,0
843,6,18.767,2/8/2022 3:00,0
844,7,18.3,2/8/2022 4:00,0
845,8,18.2,2/8/2022 5:00,0
846,9,18.633,2/8/2022 6:00,0
847,10,19.567,2/8/2022 7:00,0
848,11,20.733,2/8/2022 8:00,0
849,12,22.3,2/8/2022 9:00,1
850,13,23.4,2/8/2022 10:00,1
851,14,24.733,2/8/2022 11:00,1
852,15,25.9,2/8/2022 12:00,1
853,16,26.733,2/8/2022 13:00,1
854,17,26.933,2/8/2022 14:00,1
855,18,26.633,2/8/2022 15:00,1
856,19,25.833,2/8/2022 16:00,1
857,20,25.05,2/8/2022 17:00,1
858,21,24.367,2/8/2022 18:00,1
859,22,23.633,2/8/2022 19:00,1
860,23,22.867,2/8/2022 20:00,1
861,0,22.167,2/8/2022 21:00,1
862,1,21.6,2/8/2022 22:00,1
863,2,21.033,2/8/2022 23:00,0
864,3,20.4,2/9/2022 0:00,0
865,4,19.9,2/9/2022 1:00,0
866,5,19.367,2/9/2022 2:00,0
867,6,18.933,2/9/2022 3:00,0
868,7,18.567,2/9/2022 4:00,0
869,8,13.45,2/9/2022 5:00,0
870,9,14.733,2/9/2022 6:00,0
871,10,11.433,2/9/2022 7:00,0
872,11,7.733,2/9/2022 8:00,1
873,12,8.367,2/9/2022 9:00,1
874,13,9.15,2/9/2022 10:00,1
875,14,9.4,2/9/2022 11:00,1
876,15,10.067,2/9/2022 12:00,0
877,16,19.133,2/9/2022 13:00,0
878,17,27.233,2/9/2022 14:00,1
879,18,27.4,2/9/2022 15:00,1
880,19,26.3,2/9/2022 16:00,1
881,20,25.35,2/9/2022 17:00,1
882,21,24.567,2/9/2022 18:00,1
883,22,23.5,2/9/2022 19:00,1
884,23,22.8,2/9/2022 20:00,1
885,0,22.567,2/9/2022 21:00,1
886,1,22.267,2/9/2022 22:00,1
887,2,21.9,2/9/2022 23:00,1
888,3,21.533,2/10/2022 0:00,1
889,4,21.033,2/10/2022 1:00,0
890,5,20.6,2/10/2022 2:00,0
891,6,20.167,2/10/2022 3:00,0
892,7,19.767,2/10/2022 4:00,0
893,8,16,2/10/2022 5:00,0
894,9,15.2,2/10/2022 6:00,0
895,10,7.967,2/10/2022 7:00,1
896,11,14.633,2/10/2022 8:00,0
897,12,24.85,2/10/2022 9:00,1
898,13,25.167,2/10/2022 10:00,1
899,14,25.9,2/10/2022 11:00,1
900,15,26.3,2/10/2022 12:00,1
901,16,21.033,2/10/2022 13:00,0
902,17,9.4,2/10/2022 14:00,1
903,18,8.767,2/10/2022 15:00,1
904,19,12.267,2/10/2022 16:00,0
905,20,8.733,2/10/2022 17:00,1
906,21,14.1,2/10/2022 18:00,0
907,22,8.367,2/10/2022 19:00,1
908,23,17.233,2/10/2022 20:00,0
909,0,22.8,2/10/2022 21:00,1
910,1,24.45,2/10/2022 22:00,1
911,2,24.133,2/10/2022 23:00,1
912,3,23.3,2/11/2022 0:00,1
913,4,22.433,2/11/2022 1:00,1
914,5,21.8,2/11/2022 2:00,1
915,6,21.2,2/11/2022 3:00,1
916,7,20.033,2/11/2022 4:00,0
917,8,19.433,2/11/2022 5:00,0
918,9,19.567,2/11/2022 6:00,0
919,10,20.2,2/11/2022 7:00,0
920,11,21.4,2/11/2022 8:00,1
921,12,22.65,2/11/2022 9:00,1
922,13,23.9,2/11/2022 10:00,1
923,14,25.3,2/11/2022 11:00,1
924,15,26.333,2/11/2022 12:00,1
925,16,27.033,2/11/2022 13:00,1
926,17,26.867,2/11/2022 14:00,1
927,18,26.2,2/11/2022 15:00,1
928,19,25.233,2/11/2022 16:00,1
929,20,24.55,2/11/2022 17:00,1
930,21,23.867,2/11/2022 18:00,1
931,22,23.1,2/11/2022 19:00,1
932,23,22.567,2/11/2022 20:00,1
933,0,22.367,2/11/2022 21:00,1
934,1,21.967,2/11/2022 22:00,1
935,2,21.55,2/11/2022 23:00,1
936,3,21.067,2/12/2022 0:00,0
937,4,20.7,2/12/2022 1:00,0
938,5,20.367,2/12/2022 2:00,0
939,6,20,2/12/2022 3:00,0
940,7,19.6,2/12/2022 4:00,0
941,8,19.6,2/12/2022 5:00,0
942,9,19.867,2/12/2022 6:00,0
943,10,20.6,2/12/2022 7:00,0
944,11,21.7,2/12/2022 8:00,1
945,12,22.95,2/12/2022 9:00,1
946,13,24.15,2/12/2022 10:00,1
947,14,25.267,2/12/2022 11:00,1
948,15,26.133,2/12/2022 12:00,1
949,16,26.467,2/12/2022 13:00,1
950,17,25.967,2/12/2022 14:00,1
951,18,25.25,2/12/2022 15:00,1
952,19,24.433,2/12/2022 16:00,1
953,20,23.433,2/12/2022 17:00,1
954,21,22.7,2/12/2022 18:00,1
955,22,22.1,2/12/2022 19:00,1
956,23,21.75,2/12/2022 20:00,1
957,0,21.667,2/12/2022 21:00,1
958,1,21.4,2/12/2022 22:00,1
959,2,21.1,2/12/2022 23:00,0
960,3,20.7,2/13/2022 0:00,0
961,4,20.45,2/13/2022 1:00,0
962,5,20.2,2/13/2022 2:00,0
963,6,19.8,2/13/2022 3:00,0
964,7,19.533,2/13/2022 4:00,0
965,8,19.533,2/13/2022 5:00,0
966,9,19.8,2/13/2022 6:00,0
967,10,20.35,2/13/2022 7:00,0
968,11,21.133,2/13/2022 8:00,1
969,12,22.2,2/13/2022 9:00,1
970,13,23.2,2/13/2022 10:00,1
971,14,24.2,2/13/2022 11:00,1
972,15,24.85,2/13/2022 12:00,1
973,16,25.567,2/13/2022 13:00,1
974,17,25.667,2/13/2022 14:00,1
975,18,25.233,2/13/2022 15:00,1
976,19,24.3,2/13/2022 16:00,1
977,20,23.65,2/13/2022 17:00,1
978,21,23,2/13/2022 18:00,1
979,22,22.2,2/13/2022 19:00,1
980,23,21.7,2/13/2022 20:00,1
981,0,21.533,2/13/2022 21:00,1
982,1,21.35,2/13/2022 22:00,1
983,2,21.133,2/13/2022 23:00,1
984,3,20.8,2/14/2022 0:00,0
985,4,20.533,2/14/2022 1:00,0
986,5,20.25,2/14/2022 2:00,0
987,6,20.1,2/14/2022 3:00,0
988,7,19.733,2/14/2022 4:00,0
989,8,19.7,2/14/2022 5:00,0
990,9,19.8,2/14/2022 6:00,0
991,10,20.2,2/14/2022 7:00,0
992,11,20.95,2/14/2022 8:00,0
993,12,21.933,2/14/2022 9:00,1
994,13,22.867,2/14/2022 10:00,1
995,14,23.867,2/14/2022 11:00,1
996,15,24.8,2/14/2022 12:00,1
997,16,25.5,2/14/2022 13:00,1
998,17,17.3,2/14/2022 14:00,0
999,18,7.9,2/14/2022 15:00,1
1000,19,11.1,2/14/2022 16:00,0
1001,20,11.567,2/14/2022 17:00,0
1002,21,14.2,2/14/2022 18:00,0
1003,22,14.667,2/14/2022 19:00,0
1004,23,15.233,2/14/2022 20:00,0
1005,0,26.833,2/14/2022 21:00,1
1006,1,25.833,2/14/2022 22:00,1
1007,2,24.133,2/14/2022 23:00,1
1008,3,22.9,2/15/2022 0:00,1
1009,4,22.033,2/15/2022 1:00,1
1010,5,21.3,2/15/2022 2:00,1
1011,6,20.7,2/15/2022 3:00,0
1012,7,20.233,2/15/2022 4:00,0
1013,8,20.05,2/15/2022 5:00,0
1014,9,20.3,2/15/2022 6:00,0
1015,10,21,2/15/2022 7:00,0
1016,11,22.1,2/15/2022 8:00,1
1017,12,23.467,2/15/2022 9:00,1
1018,13,24.867,2/15/2022 10:00,1
1019,14,26.267,2/15/2022 11:00,1
1020,15,27.3,2/15/2022 12:00,1
1021,16,27.95,2/15/2022 13:00,1
1022,17,28.4,2/15/2022 14:00,1
1023,18,28.05,2/15/2022 15:00,1
1024,19,27.35,2/15/2022 16:00,1
1025,20,26.6,2/15/2022 17:00,1
1026,21,25.7,2/15/2022 18:00,1
1027,22,24.867,2/15/2022 19:00,1
1028,23,24.2,2/15/2022 20:00,1
1029,0,23.6,2/15/2022 21:00,1
1030,1,22.933,2/15/2022 22:00,1
1031,2,22.3,2/15/2022 23:00,1
1032,3,21.833,2/16/2022 0:00,1
1033,4,21.45,2/16/2022 1:00,1
1034,5,21.1,2/16/2022 2:00,0
1035,6,20.733,2/16/2022 3:00,0
1036,7,14.4,2/16/2022 4:00,0
1037,8,23.05,2/16/2022 5:00,1
1038,9,23.967,2/16/2022 6:00,1
1039,10,23.433,2/16/2022 7:00,1
1040,11,23.6,2/16/2022 8:00,1
1041,12,24.3,2/16/2022 9:00,1
1042,13,25.325,2/16/2022 10:00,1
1043,14,26.4,2/16/2022 11:00,1
1044,15,27.133,2/16/2022 12:00,1
1045,16,19.25,2/16/2022 13:00,0
1046,17,9.3,2/16/2022 14:00,1
1047,18,8.733,2/16/2022 15:00,1
1048,19,8.7,2/16/2022 16:00,1
1049,20,8.333,2/16/2022 17:00,1
1050,21,11.233,2/16/2022 18:00,0
1051,22,7.933,2/16/2022 19:00,1
1052,23,15.5,2/16/2022 20:00,0
1053,0,21.967,2/16/2022 21:00,1
1054,1,24.8,2/16/2022 22:00,1
1055,2,24.2,2/16/2022 23:00,1
1056,3,23.4,2/17/2022 0:00,1
1057,4,22.6,2/17/2022 1:00,1
1058,5,21.733,2/17/2022 2:00,1
1059,6,20.933,2/17/2022 3:00,0
1060,7,20,2/17/2022 4:00,0
1061,8,19.833,2/17/2022 5:00,0
1062,9,20.133,2/17/2022 6:00,0
1063,10,20.8,2/17/2022 7:00,0
1064,11,22.075,2/17/2022 8:00,1
1065,12,23.1,2/17/2022 9:00,1
1066,13,24.133,2/17/2022 10:00,1
1067,14,25.167,2/17/2022 11:00,1
1068,15,26,2/17/2022 12:00,1
1069,16,26.567,2/17/2022 13:00,1
1070,17,26.533,2/17/2022 14:00,1
1071,18,25.95,2/17/2022 15:00,1
1072,19,25.067,2/17/2022 16:00,1
1073,20,24.167,2/17/2022 17:00,1
1074,21,23.3,2/17/2022 18:00,1
1075,22,22.5,2/17/2022 19:00,1
1076,23,21.833,2/17/2022 20:00,1
1077,0,21.667,2/17/2022 21:00,1
1078,1,21.333,2/17/2022 22:00,1
1079,2,20.933,2/17/2022 23:00,0
1080,3,20.6,2/18/2022 0:00,0
1081,4,20.3,2/18/2022 1:00,0
1082,5,20,2/18/2022 2:00,0
1083,6,19.7,2/18/2022 3:00,0
1084,7,19.533,2/18/2022 4:00,0
1085,8,19.9,2/18/2022 5:00,0
1086,9,20.333,2/18/2022 6:00,0
1087,10,21.133,2/18/2022 7:00,1
1088,11,22.333,2/18/2022 8:00,1
1089,12,23.7,2/18/2022 9:00,1
1090,13,24.833,2/18/2022 10:00,1
1091,14,25.6,2/18/2022 11:00,1
1092,15,26.333,2/18/2022 12:00,1
1093,16,26.767,2/18/2022 13:00,1
1094,17,22.433,2/18/2022 14:00,1
1095,18,24.567,2/18/2022 15:00,1
1096,19,17.4,2/18/2022 16:00,0
1097,20,13.333,2/18/2022 17:00,0
1098,21,11.933,2/18/2022 18:00,0
1099,22,11.767,2/18/2022 19:00,0
1100,23,15.367,2/18/2022 20:00,0
1101,0,27.5,2/18/2022 21:00,1
1102,1,26.6,2/18/2022 22:00,1
1103,2,25,2/18/2022 23:00,1
1104,3,23.9,2/19/2022 0:00,1
1105,4,22.833,2/19/2022 1:00,1
1106,5,22.1,2/19/2022 2:00,1
1107,6,21.4,2/19/2022 3:00,1
1108,7,20.833,2/19/2022 4:00,0
1109,8,20.5,2/19/2022 5:00,0
1110,9,20.733,2/19/2022 6:00,0
1111,10,21.4,2/19/2022 7:00,1
1112,11,22.3,2/19/2022 8:00,1
1113,12,23.333,2/19/2022 9:00,1
1114,13,24.5,2/19/2022 10:00,1
1115,14,25.8,2/19/2022 11:00,1
1116,15,26.767,2/19/2022 12:00,1
1117,16,27.5,2/19/2022 13:00,1
1118,17,27.4,2/19/2022 14:00,1
1119,18,26.867,2/19/2022 15:00,1
1120,19,25.833,2/19/2022 16:00,1
1121,20,24.8,2/19/2022 17:00,1
1122,21,24.033,2/19/2022 18:00,1
1123,22,23.267,2/19/2022 19:00,1
1124,23,22.7,2/19/2022 20:00,1
1125,0,22.5,2/19/2022 21:00,1
1126,1,22.3,2/19/2022 22:00,1
1127,2,22,2/19/2022 23:00,1
1128,3,21.7,2/20/2022 0:00,1
1129,4,21.3,2/20/2022 1:00,1
1130,5,21.1,2/20/2022 2:00,0
1131,6,20.8,2/20/2022 3:00,0
1132,7,20.4,2/20/2022 4:00,0
1133,8,20.333,2/20/2022 5:00,0
1134,9,20.633,2/20/2022 6:00,0
1135,10,21.333,2/20/2022 7:00,1
1136,11,22.3,2/20/2022 8:00,1
1137,12,23.5,2/20/2022 9:00,1
1138,13,25.4,2/20/2022 10:00,1
1139,14,26.967,2/20/2022 11:00,1
1140,15,28.033,2/20/2022 12:00,1
1141,16,28.833,2/20/2022 13:00,1
1142,17,28.967,2/20/2022 14:00,1
1143,18,28.4,2/20/2022 15:00,1
1144,19,27.3,2/20/2022 16:00,1
1145,20,26.133,2/20/2022 17:00,1
1146,21,25.167,2/20/2022 18:00,1
1147,22,24.45,2/20/2022 19:00,1
1148,23,23.733,2/20/2022 20:00,1
1149,0,23.375,2/20/2022 21:00,1
1150,1,23.167,2/20/2022 22:00,1
1151,2,22.933,2/20/2022 23:00,1
1152,3,22.7,2/21/2022 0:00,1
1153,4,22.5,2/21/2022 1:00,1
1154,5,22.267,2/21/2022 2:00,1
1155,6,21.9,2/21/2022 3:00,1
1156,7,21.367,2/21/2022 4:00,1
1157,8,21.167,2/21/2022 5:00,1
1158,9,21.3,2/21/2022 6:00,1
1159,10,21.975,2/21/2022 7:00,1
1160,11,23.133,2/21/2022 8:00,1
1161,12,22.8,2/21/2022 9:00,1
1162,13,24.333,2/21/2022 10:00,1
1163,14,26.333,2/21/2022 11:00,1
1164,15,27.633,2/21/2022 12:00,1
1165,16,28.4,2/21/2022 13:00,1
1166,17,28.367,2/21/2022 14:00,1
1167,18,27.7,2/21/2022 15:00,1
1168,19,26.85,2/21/2022 16:00,1
1169,20,26.033,2/21/2022 17:00,1
1170,21,25.4,2/21/2022 18:00,1
1171,22,24.533,2/21/2022 19:00,1
1172,23,23.8,2/21/2022 20:00,1
1173,0,23.467,2/21/2022 21:00,1
1174,1,23.267,2/21/2022 22:00,1
1175,2,23,2/21/2022 23:00,1
1176,3,22.7,2/22/2022 0:00,1
1177,4,22.4,2/22/2022 1:00,1
1178,5,22.1,2/22/2022 2:00,1
1179,6,21.8,2/22/2022 3:00,1
1180,7,21.533,2/22/2022 4:00,1
1181,8,21.6,2/22/2022 5:00,1
1182,9,22,2/22/2022 6:00,1
1183,10,22.933,2/22/2022 7:00,1
1184,11,24.325,2/22/2022 8:00,1
1185,12,25.933,2/22/2022 9:00,1
1186,13,27.467,2/22/2022 10:00,1
1187,14,28.967,2/22/2022 11:00,1
1188,15,29.9,2/22/2022 12:00,1
1189,16,30.567,2/22/2022 13:00,1
1190,17,30.567,2/22/2022 14:00,1
1191,18,30,2/22/2022 15:00,1
1192,19,29.1,2/22/2022 16:00,1
1193,20,28.4,2/22/2022 17:00,1
1194,21,27.7,2/22/2022 18:00,1
1195,22,27,2/22/2022 19:00,1
1196,23,26.167,2/22/2022 20:00,1
1197,0,25.4,2/22/2022 21:00,1
1198,1,24.7,2/22/2022 22:00,1
1199,2,24.133,2/22/2022 23:00,1
1200,3,23.6,2/23/2022 0:00,1
1201,4,23.1,2/23/2022 1:00,1
1202,5,22.6,2/23/2022 2:00,1
1203,6,22.133,2/23/2022 3:00,1
1204,7,21.7,2/23/2022 4:00,1
1205,8,21.433,2/23/2022 5:00,1
1206,9,21.633,2/23/2022 6:00,1
1207,10,22.433,2/23/2022 7:00,1
1208,11,23.767,2/23/2022 8:00,1
1209,12,25.267,2/23/2022 9:00,1
1210,13,26.9,2/23/2022 10:00,1
1211,14,28.8,2/23/2022 11:00,1
1212,15,29.9,2/23/2022 12:00,1
1213,16,30.533,2/23/2022 13:00,1
1214,17,30.367,2/23/2022 14:00,1
1215,18,29.55,2/23/2022 15:00,1
1216,19,28.4,2/23/2022 16:00,1
1217,20,27.133,2/23/2022 17:00,1
1218,21,26.3,2/23/2022 18:00,1
1219,22,25,2/23/2022 19:00,1
1220,23,24.2,2/23/2022 20:00,1
1221,0,23.8,2/23/2022 21:00,1
1222,1,23.6,2/23/2022 22:00,1
1223,2,23.3,2/23/2022 23:00,1
1224,3,22.867,2/24/2022 0:00,1
1225,4,22.367,2/24/2022 1:00,1
1226,5,21.867,2/24/2022 2:00,1
1227,6,21.433,2/24/2022 3:00,1
1228,7,20.967,2/24/2022 4:00,0
1229,8,20.733,2/24/2022 5:00,0
1230,9,21.1,2/24/2022 6:00,0
1231,10,22,2/24/2022 7:00,1
1232,11,23.5,2/24/2022 8:00,1
1233,12,25.2,2/24/2022 9:00,1
1234,13,26.9,2/24/2022 10:00,1
1235,14,28.467,2/24/2022 11:00,1
1236,15,29.2,2/24/2022 12:00,1
1237,16,29.567,2/24/2022 13:00,1
1238,17,29.6,2/24/2022 14:00,1
1239,18,29.267,2/24/2022 15:00,1
1240,19,28.267,2/24/2022 16:00,1
1241,20,27,2/24/2022 17:00,1
1242,21,25.9,2/24/2022 18:00,1
1243,22,25.05,2/24/2022 19:00,1
1244,23,24.367,2/24/2022 20:00,1
1245,0,24,2/24/2022 21:00,1
1246,1,23.75,2/24/2022 22:00,1
1247,2,23.4,2/24/2022 23:00,1
1248,3,22.967,2/25/2022 0:00,1
1249,4,22.533,2/25/2022 1:00,1
1250,5,22.133,2/25/2022 2:00,1
1251,6,21.7,2/25/2022 3:00,1
1252,7,21.3,2/25/2022 4:00,1
1253,8,21.05,2/25/2022 5:00,0
1254,9,21.233,2/25/2022 6:00,1
1255,10,22.133,2/25/2022 7:00,1
1256,11,23.7,2/25/2022 8:00,1
1257,12,25.6,2/25/2022 9:00,1
1258,13,27.6,2/25/2022 10:00,1
1259,14,29.367,2/25/2022 11:00,1
1260,15,30.6,2/25/2022 12:00,1
1261,16,31.3,2/25/2022 13:00,1
1262,17,31.3,2/25/2022 14:00,1
1263,18,30.6,2/25/2022 15:00,1
1264,19,29.467,2/25/2022 16:00,1
1265,20,28.533,2/25/2022 17:00,1
1266,21,27.367,2/25/2022 18:00,1
1267,22,26.133,2/25/2022 19:00,1
1268,23,25.3,2/25/2022 20:00,1
1269,0,25,2/25/2022 21:00,1
1270,1,24.8,2/25/2022 22:00,1
1271,2,24.5,2/25/2022 23:00,1
1272,3,24.1,2/26/2022 0:00,1
1273,4,23.667,2/26/2022 1:00,1
1274,5,23.233,2/26/2022 2:00,1
1275,6,22.733,2/26/2022 3:00,1
1276,7,22.2,2/26/2022 4:00,1
1277,8,14.9,2/26/2022 5:00,0
1278,9,14.933,2/26/2022 6:00,0
1279,10,8.45,2/26/2022 7:00,1
1280,11,9.1,2/26/2022 8:00,1
1281,12,10.167,2/26/2022 9:00,0
1282,13,11.367,2/26/2022 10:00,0
1283,14,12.167,2/26/2022 11:00,0
1284,15,18.867,2/26/2022 12:00,0
1285,16,12.833,2/26/2022 13:00,0
1286,17,11.3,2/26/2022 14:00,0
1287,18,12.8,2/26/2022 15:00,0
1288,19,25.233,2/26/2022 16:00,1
1289,20,26.45,2/26/2022 17:00,1
1290,21,26.5,2/26/2022 18:00,1
1291,22,25.7,2/26/2022 19:00,1
1292,23,25.133,2/26/2022 20:00,1
1293,0,24.9,2/26/2022 21:00,1
1294,1,24.833,2/26/2022 22:00,1
1295,2,24.65,2/26/2022 23:00,1
1296,3,24.4,2/27/2022 0:00,1
1297,4,23.967,2/27/2022 1:00,1
1298,5,23.55,2/27/2022 2:00,1
1299,6,23.1,2/27/2022 3:00,1
1300,7,15.833,2/27/2022 4:00,0
1301,8,19.033,2/27/2022 5:00,0
1302,9,22.7,2/27/2022 6:00,1
1303,10,23.4,2/27/2022 7:00,1
1304,11,24.233,2/27/2022 8:00,1
1305,12,25.55,2/27/2022 9:00,1
1306,13,26.8,2/27/2022 10:00,1
1307,14,28,2/27/2022 11:00,1
1308,15,29.033,2/27/2022 12:00,1
1309,16,29.6,2/27/2022 13:00,1
1310,17,29.5,2/27/2022 14:00,1
1311,18,28.9,2/27/2022 15:00,1
1312,19,19.15,2/27/2022 16:00,0
1313,20,14.333,2/27/2022 17:00,0
1314,21,12.5,2/27/2022 18:00,0
1315,22,14.15,2/27/2022 19:00,0
1316,23,14.2,2/27/2022 20:00,0
1317,0,17,2/27/2022 21:00,0
1318,1,24.433,2/27/2022 22:00,1
1319,2,24.7,2/27/2022 23:00,1
