station_id_uuid,sensors__lsid,sensors__data__iss_reception,sensors__data__wind_speed_avg,sensors__data__uv_dose,sensors__data__wind_speed_hi,sensors__data__wind_dir_of_hi,sensors__data__wind_chill,sensors__data__solar_rad_hi,sensors__data__deg_days_heat,sensors__data__thw_index,sensors__data__bar,sensors__data__hum_out,sensors__data__noise_floor_rssi,sensors__data__port_energy_consumed_4,sensors__data__port_energy_consumed_3,sensors__data__port_energy_consumed_2,sensors__data__access_technology,sensors__data__lead_acid_battery_voltage,sensors__data__bluetooth_firmware_version,sensors__data__location_area_code,sensors__data__beacon_interval,sensors__data__port_energy_consumed_1,sensors__data__tz_offset,sensors__data__uv_index_hi,sensors__data__temp_out,sensors__data__temp_out_lo,sensors__data__wet_bulb,sensors__data__temp_out_hi,sensors__data__solar_rad_avg,sensors__data__bar_alt,sensors__data__arch_int,sensors__data__wind_run,sensors__data__solar_energy,sensors__data__dew_point_out,sensors__data__rain_rate_hi_clicks,sensors__data__wind_dir_of_prevail,sensors__data__et,sensors__data__air_density,sensors__data__rainfall_in,sensors__data__heat_index_out,sensors__data__thsw_index,sensors__data__rainfall_mm,sensors__data__night_cloud_cover,sensors__data__deg_days_cool,sensors__data__rain_rate_hi_in,sensors__data__uv_index_avg,sensors__data__wind_num_samples,sensors__data__emc,sensors__data__rain_rate_hi_mm,sensors__data__rev_type,sensors__data__rainfall_clicks,sensors__data__bar_trend_3_hr,sensors__data__pressure_last,sensors__data__door_switch_status,sensors__data__link_layer_packets_received,sensors__data__solar_panel_voltage,sensors__data__rank,sensors__data__creg_cgreg,sensors__data__health_version,sensors__data__false_wakeup_rssi,sensors__data__inside_box_temp,sensors__data__dcell_battery_voltage,sensors__data__cell_id,sensors__data__power_percentage_tx,sensors__data__rssi,sensors__data__last_rx_rssi,sensors__data__power_percentage_mcu,sensors__data__application_firmware_version,sensors__data__mcc_mnc,sensors__data__false_wakeup_count,sensors__data__etx,sensors__data__rpl_mode,sensors__data__uptime,sensors__data__number_of_neighbors,sensors__data__last_parent_rtt_ping,sensors__data__li_ion_cell_voltage,sensors__data__platform_id,sensors__data__cme,sensors__data__power_percentage_rx,sensors__data__rpl_parent_node_id,sensors__data__ts,sensors__data__abs_press,sensors__sensor_type,sensors__data_structure_type,generated_at,station_id
,710628,100,30,null,40,4,49.24265,0,0.024305556,49.482647,28.793,91,,,,,,,,,,,-18000,null,58,57.7,56.444,58.4,0,28.793,300,2.5,0,55.387215,77,3,0,0.07025507,0.03,58.24,49,0.762,0.6069415,0,0.77,null,117,20.55,19.558,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718696700,27.862001,,,,
,710628,100,29,null,39,3,48.912556,0,0.02569445,49.152557,28.797,92,,,,,,,,,,,-18000,null,57.6,57.4,56.246,57.7,0,28.797,300,2.4166667,0,55.292614,159,4,0,0.07032327,0.08,57.84,48,2.032,0.6069415,0,1.5899999,null,117,20.55,40.386,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718697000,27.865898,,,,
,710628,100,27,null,39,3,48.85104,0,0.026736114,49.06104,28.789,92,,,,,,,,,,,-18000,null,57.3,57.2,55.94,57.5,0,28.789,300,2.25,0,54.99559,150,4,0,0.0703562,0.07,57.51,48,1.778,0.6069415,0,1.5,null,117,20.55,38.1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718697300,27.858107,,,,
,710628,100,24,null,31,4,49.106606,0,0.02743056,49.33661,28.788,93,,,,,,,,,,,-18000,null,57.1,57,55.922,57.2,0,28.788,300,2,0,55.094975,158,4,0.002,0.070376895,0.11,57.329998,48,2.794,0.6069415,0,1.5799999,null,117,20.75,40.132,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718697600,27.857134,,,,
,710628,100,24,null,31,4,48.878338,0,0.028124996,49.09834,28.769,93,,,,,,,,,,,-18000,null,56.9,56.8,55.724,56.9,0,28.769,300,2,0,54.896706,138,4,0,0.070364684,0.089999996,57.120003,48,2.286,0.6069415,0,1.38,null,117,20.75,35.052,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718697900,27.838633,,,,
,710628,100,20,null,31,4,49.67071,0,0.028124996,49.89071,28.767,93,,,,,,,,,,,-18000,null,56.9,56.8,55.724,56.9,0,28.767,300,1.6666666,0,54.896706,96,4,0,0.070359685,0.06,57.120003,48,1.524,0.6069415,0,0.96,null,117,20.75,24.384,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718698200,27.836685,,,,
,710628,100,18,null,26,4,50.15191,0,0.028124996,50.371906,28.765,93,,,,,,,,,,,-18000,null,56.9,56.9,55.724,56.9,0,28.765,300,1.5,0,54.896706,59,4,0,0.070354685,0.04,57.120003,49,1.016,0.6069415,0,0.59,null,117,20.75,14.986,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718698500,27.834738,,,,
,710628,100,18,null,28,4,50.15191,0,0.028124996,50.371906,28.765,93,,,,,,,,,,,-18000,null,56.9,56.8,55.724,56.9,0,28.765,300,1.5,0,54.896706,49,4,0,0.070354685,0.03,57.120003,49,0.762,0.6069415,0,0.48999998,null,117,20.75,12.446,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718698800,27.834738,,,,
,710628,100,20,null,28,4,49.55716,0,0.028472224,49.777157,28.765,93,,,,,,,,,,,-18000,null,56.8,56.7,55.58,56.8,0,28.765,300,1.6666666,0,54.797565,43,4,0,0.07037231,0.02,57.02,49,0.508,0.6069415,0,0.42999998,null,117,20.75,10.922,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718699100,27.834738,,,,
,710628,100,21,null,31,4,49.11276,0,0.029166672,49.33276,28.752,93,,,,,,,,,,,-18000,null,56.6,56.4,55.4,56.7,0,28.752,300,1.75,0,54.599293,27,4,0,0.07037504,0.02,56.82,48,0.508,0.6069415,0,0.26999998,null,117,20.75,6.858,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718699400,27.82208,,,,
,710628,100,17,null,27,4,49.853264,0,0.029861106,50.073265,28.762,93,,,,,,,,,,,-18000,null,56.4,56.3,55.22,56.5,0,28.762,300,1.4166666,0,54.40102,25,4,0,0.07043526,0.02,56.620003,48,0.508,0.6069415,0,0.25,null,117,20.75,6.35,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718699700,27.831816,,,,
,710628,100,19,null,29,5,49.22199,0,0.030208336,49.44199,28.752,93,,,,,,,,,,,-18000,null,56.3,56.3,55.04,56.4,0,28.752,300,1.5833334,0,54.30188,23,5,0,0.070427835,0.02,56.52,48,0.508,0.6069415,0,0.22999999,null,117,20.75,5.842,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718700000,27.82208,,,,
,710628,100,18,null,25,5,49.471397,0,0.030208336,49.6914,28.817,93,,,,,,,,,,,-18000,null,56.3,56.2,55.148,56.3,0,28.817,300,1.5,0,54.30188,32,5,0,0.07059053,0.03,56.52,48,0.762,0.6069415,0,0.32,null,117,20.75,8.128,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718700300,27.885372,,,,
,710628,100,15,null,19,6,50.344887,0,0.030208336,50.564884,28.819,93,,,,,,,,,,,-18000,null,56.3,56.3,55.148,56.4,0,28.819,300,1.25,0,54.30188,32,5,0,0.07059553,0.02,56.52,49,0.508,0.6069415,0,0.32,null,117,20.75,8.128,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718700600,27.88732,,,,
,710628,100,15,null,20,5,50.344887,0,0.030208336,50.564884,28.82,93,,,,,,,,,,,-18000,null,56.3,56.3,55.148,56.4,0,28.82,300,1.25,0,54.30188,28,5,0,0.07059804,0.02,56.52,49,0.508,0.6069415,0,0.28,null,118,20.75,7.112,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718700900,27.888294,,,,
,710628,100,19,null,26,4,49.22199,0,0.030208336,49.44199,28.779,93,,,,,,,,,,,-18000,null,56.3,56.2,55.148,56.3,0,28.779,300,1.5833334,0,54.30188,25,4,0,0.07049541,0.02,56.52,48,0.508,0.6069415,0,0.25,null,117,20.75,6.35,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718701200,27.84837,,,,
,710628,100,16,null,29,4,49.80307,0,0.030902782,50.06307,28.817,94,,,,,,,,,,,-18000,null,56.1,56.1,55.04,56.2,0,28.817,300,1.3333334,0,54.396935,20,4,0,0.07061412,0.01,56.359997,48,0.254,0.6069415,0,0.19999999,null,117,21.35,5.08,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718701500,27.885372,,,,
,710628,100,13,null,19,4,50.950676,0,0.030555554,51.210674,28.826,94,,,,,,,,,,,-18000,null,56.2,56.1,55.22,56.3,0,28.826,300,1.0833334,0,54.4962,23,5,0,0.070619,0.02,56.46,49,0.508,0.6069415,0,0.22999999,null,117,21.35,5.842,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718701800,27.894136,,,,
,710628,100,14,null,19,4,50.574574,0,0.030555554,50.834576,28.816,94,,,,,,,,,,,-18000,null,56.2,56.2,55.22,56.3,0,28.816,300,1.1666666,0,54.4962,23,4,0,0.07059397,0.02,56.46,50,0.508,0.6069415,0,0.22999999,null,117,21.35,5.842,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718702100,27.8844,,,,
,710628,100,13,null,21,4,50.950676,0,0.030555554,51.210674,28.814,94,,,,,,,,,,,-18000,null,56.2,56.1,55.22,56.2,0,28.814,300,1.0833334,0,54.4962,19,5,0,0.070588954,0.01,56.46,50,0.254,0.6069415,0,0.19,null,117,21.35,4.826,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718702400,27.88245,,,,
,710628,100,14,null,18,5,50.574574,0,0.030555554,50.834576,28.815,94,,,,,,,,,,,-18000,null,56.2,56.2,55.22,56.3,0,28.815,300,1.1666666,0,54.4962,18,5,0,0.07059146,0.01,56.46,50,0.254,0.6069415,0,0.17999999,null,117,21.35,4.572,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718702700,27.883425,,,,
,710628,100,16,null,21,5,49.916523,0,0.030555554,50.136524,28.803,93,,,,,,,,,,,-18000,null,56.2,56.2,55.04,56.2,0,28.803,300,1.3333334,0,54.202744,16,5,0,0.0705731,0.02,56.420002,50,0.508,0.6069415,0,0.16,null,117,20.75,4.064,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718703000,27.87174,,,,
,710628,100,21,null,28,5,48.544445,0,0.030902782,48.764446,28.772,93,,,,,,,,,,,-18000,null,56.1,56,54.86,56.2,0,28.772,300,1.75,0,54.103603,11,5,0,0.070513085,0,56.32,48,0,0.6069415,0,0.11,null,117,20.75,2.794,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718703300,27.841555,,,,
,710628,100,19,null,30,5,48.88159,0,0.03125,49.14159,28.76,94,,,,,,,,,,,-18000,null,56,55.9,55.022,56.1,0,28.76,300,1.5833334,0,54.297672,11,5,0,0.07048901,0.01,56.26,48,0.254,0.6069415,0,0.11,null,117,21.35,2.794,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718703600,27.82987,,,,
,710628,100,17,null,24,5,49.286213,0,0.031597216,49.54621,28.766,94,,,,,,,,,,,-18000,null,55.9,55.9,54.86,56,0,28.766,300,1.4166666,0,54.19841,9,5,0,0.07052166,0.01,56.16,48,0.254,0.6069415,0,0.089999996,null,117,21.35,2.286,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718703900,27.835712,,,,
,710628,100,18,null,25,4,48.90431,0,0.031944446,49.164307,28.776,94,,,,,,,,,,,-18000,null,55.8,55.7,54.824,55.9,0,28.776,300,1.5,0,54.09914,8,5,0,0.070564315,0,56.059998,48,0,0.6069415,0,0.08,null,117,21.35,2.032,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718704200,27.845448,,,,
,710628,100,14,null,21,5,50.119682,0,0.031944446,50.379684,28.797,94,,,,,,,,,,,-18000,null,55.8,55.7,54.824,55.9,0,28.797,300,1.1666666,0,54.09914,8,5,0,0.07061694,0.01,56.059998,49,0.254,0.6069415,0,0.08,null,117,21.35,2.032,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718704500,27.865898,,,,
,710628,100,13,null,19,6,50.608753,0,0.031597216,50.86875,28.799,94,,,,,,,,,,,-18000,null,55.9,55.8,54.86,55.9,0,28.799,300,1.0833334,0,54.19841,8,6,0,0.070604324,0.01,56.16,50,0.254,0.6069415,0,0.08,null,117,21.35,2.032,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718704800,27.867846,,,,
,710628,100,11,null,16,6,51.591614,0,0.031597216,51.851612,28.783,94,,,,,,,,,,,-18000,null,55.9,55.9,54.86,56,0,28.783,300,0.9166667,0,54.19841,8,6,0,0.07056424,0,56.16,50,0,0.6069415,0,0.08,null,117,21.35,2.032,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718705100,27.852266,,,,
,710628,100,13,null,17,6,50.722725,0,0.03125,50.982723,28.778,94,,,,,,,,,,,-18000,null,56,55.9,55.022,56,0,28.778,300,1.0833334,0,54.297672,8,6,0,0.070534095,0.01,56.26,50,0.254,0.6069415,0,0.08,null,118,21.35,2.032,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718705400,27.847397,,,,
,710628,100,12,null,18,7,51.170914,0,0.03125,51.430912,28.782,94,,,,,,,,,,,-18000,null,56,55.9,55.022,56,0,28.782,300,1,0,54.297672,7,6,0,0.07054411,0,56.26,50,0,0.6069415,0,0.07,null,117,21.35,1.778,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718705700,27.851292,,,,
,710628,100,11,null,17,6,51.591614,0,0.031597216,51.851612,28.78,94,,,,,,,,,,,-18000,null,55.9,55.9,54.86,56,0,28.78,300,0.9166667,0,54.19841,7,6,0,0.07055672,0.01,56.16,50,0.254,0.6069415,0,0.07,null,117,21.35,1.778,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718706000,27.849344,,,,
,710628,100,11,null,16,6,51.707104,0,0.03125,51.967106,28.778,94,,,,,,,,,,,-18000,null,56,55.9,55.022,56,0,28.778,300,0.9166667,0,54.297672,6,6,0,0.070534095,0,56.26,51,0,0.6069415,0,0.06,null,117,21.35,1.524,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718706300,27.847397,,,,
,710628,100,11,null,16,5,51.822594,0,0.030902782,52.122597,28.771,95,,,,,,,,,,,-18000,null,56.1,56,55.22,56.1,0,28.771,300,0.9166667,0,54.687534,6,6,0,0.07048729,0.01,56.399998,51,0.254,0.6069415,0,0.06,null,117,21.65,1.524,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718706600,27.84058,,,,
,710628,100,11,null,17,7,51.93809,0,0.030555554,52.19809,28.762,94,,,,,,,,,,,-18000,null,56.2,56.1,55.22,56.2,0,28.762,300,0.9166667,0,54.4962,5,5,0,0.07045877,0,56.46,51,0,0.6069415,0,0.049999997,null,117,21.35,1.27,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718706900,27.831816,,,,
,710628,100,11,null,16,5,51.93809,0,0.030555554,52.19809,28.771,94,,,,,,,,,,,-18000,null,56.2,56.1,55.22,56.2,0,28.771,300,0.9166667,0,54.4962,5,5,0,0.0704813,0,56.46,50,0,0.6069415,0,0.049999997,null,117,21.35,1.27,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718707200,27.84058,,,,
,710628,100,6,null,10,6,55.05127,0,0.030555554,55.35127,28.8,95,,,,,,,,,,,-18000,null,56.2,56.2,55.4,56.3,0,28.8,300,0.5,0,54.786926,5,7,0,0.070542224,0.01,56.5,52,0.254,0.6069415,0,0.049999997,null,117,21.65,1.27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718707500,27.868818,,,,
,710628,100,7,null,11,7,54.90233,0,0.029861106,55.202328,28.797,95,,,,,,,,,,,-18000,null,56.4,56.3,55.58,56.5,0,28.797,300,0.5833333,0,54.985706,5,6,0,0.07049933,0,56.7,52,0,0.6069415,0,0.049999997,null,117,21.65,1.27,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718707800,27.865898,,,,
,710628,100,8,null,12,6,54.292587,0,0.029513888,54.592587,28.794,95,,,,,,,,,,,-18000,null,56.5,56.4,55.688,56.6,0,28.794,300,0.6666667,0,55.085094,5,6,0,0.070474125,0,56.8,53,0,0.6069415,0,0.049999997,null,117,21.65,1.27,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718708100,27.862978,,,,
,710628,100,9,null,17,7,53.6683,0,0.029166672,53.9683,28.799,95,,,,,,,,,,,-18000,null,56.6,56.6,55.76,56.7,0,28.799,300,0.75,0,55.184483,5,6,0,0.070468925,0.01,56.899998,54,0.254,0.6069415,0,0.049999997,null,117,21.65,1.27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718708400,27.867846,,,,
,710628,100,13,null,18,5,51.634518,0,0.028472224,51.934517,28.778,95,,,,,,,,,,,-18000,null,56.8,56.7,55.94,56.8,0,28.778,300,1.0833334,0,55.383263,4,7,0,0.07038098,0,57.1,52,0,0.6069415,0,0.04,null,117,21.65,1.016,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718708700,27.847397,,,,
,710628,100,12,null,18,6,52.20177,0,0.028124996,52.50177,28.798,95,,,,,,,,,,,-18000,null,56.9,56.8,56.084,57.1,0,28.798,300,1,0,55.482655,4,7,0,0.07041326,0,57.2,52,0,0.6069415,0,0.04,null,117,21.65,1.016,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718709000,27.866873,,,,
,710628,100,8,null,14,7,55.009113,0,0.02743056,55.319115,28.794,95,,,,,,,,,,,-18000,null,57.1,57,56.282,57.2,0,28.794,300,0.6666667,0,55.68143,4,8,0,0.0703678,0.01,57.41,52,0.254,0.6069415,0,0.04,null,117,21.65,1.016,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718709300,27.862978,,,,
,710628,100,7,null,11,8,55.866447,0,0.02708333,56.186447,28.803,95,,,,,,,,,,,-18000,null,57.2,57.1,56.3,57.3,0,28.803,300,0.5833333,0,55.780823,4,8,0,0.07037254,0,57.52,54,0,0.6069415,0,0.04,null,117,21.65,1.016,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718709600,27.87174,,,,
,710628,100,7,null,10,8,55.98696,0,0.026736114,56.31696,28.788,95,,,,,,,,,,,-18000,null,57.3,57.2,56.48,57.5,0,28.788,300,0.5833333,0,55.880207,4,9,0,0.07031731,0,57.629997,53,0,0.6069415,0,0.04,null,118,21.65,1.016,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718709900,27.857134,,,,
,710628,100,8,null,12,7,55.4868,0,0.026041666,55.8368,28.772,95,,,,,,,,,,,-18000,null,57.5,57.4,56.66,57.6,0,28.772,300,0.6666667,0,56.078987,4,8,0,0.070241846,0.01,57.85,55,0.254,0.6069415,0,0.04,null,117,21.65,1.016,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718710200,27.841555,,,,
,710628,100,8,null,13,8,55.725647,0,0.02534722,56.195644,28.774,96,,,,,,,,,,,-18000,null,57.7,57.6,57.02,57.8,0,28.774,300,0.6666667,0,56.567673,0,8,0,0.07019902,0,58.170002,55,0,0.6069415,0,0,null,117,21.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718710500,27.843502,,,,
,710628,100,10,null,14,7,54.516438,5,0.024652772,55.00644,28.753,96,,,,,,,,,,,-18000,null,57.9,57.8,57.2,58,1,28.753,300,0.8333333,0.007170309,56.7667,0,8,0,0.07011099,0,58.390003,54,0,0.6069415,0,0,null,117,21.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718710800,27.823053,,,,
,710628,100,9,null,15,8,55.437138,11,0.023958338,55.947136,28.751,96,,,,,,,,,,,-18000,null,58.1,58,57.38,58.2,8,28.751,300,0.75,0.057362475,56.965725,0,8,0,0.07007036,0,58.609997,54,0,0.6069415,0,0,null,117,21.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718711100,27.821106,,,,
,710628,100,9,null,12,8,55.67298,12,0.023263892,56.202984,28.756,96,,,,,,,,,,,-18000,null,58.3,58.1,57.56,58.4,11,28.756,300,0.75,0.0788734,57.16475,0,9,0,0.07004717,0,58.829998,55,0,0.6069415,0,0,null,117,21.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718711400,27.825975,,,,
,710628,100,8,null,11,9,56.800438,14,0.022222228,57.360435,28.766,96,,,,,,,,,,,-18000,null,58.6,58.4,57.92,58.8,10,28.766,300,0.6666667,0.07170309,57.463284,0,9,0,0.07001854,0.01,59.16,56,0.254,0.6069415,0,0,null,117,21.75,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718711700,27.835712,,,,
,710628,100,5,null,8,9,58.67157,21,0.02118055,59.161568,28.778,95,,,,,,,,,,,-18000,null,58.9,58.8,58.046,59,19,28.778,300,0.41666666,0.13623588,57.470413,0,9,0,0.0700076,0,59.390003,56,0,0.773562,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718712000,27.847397,,,,
,710628,100,6,null,9,9,58.624058,25,0.020138886,59.244057,28.786,96,,,,,,,,,,,-18000,null,59.2,59.1,58.46,59.3,21,28.786,300,0.5,0.15057649,58.06036,0,9,0,0.069961,0,59.82,57,0,0.7761339,0,0,null,117,21.75,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718712300,27.855186,,,,
,710628,100,5,null,9,9,59.258846,26,0.01944444,59.798847,28.782,95,,,,,,,,,,,-18000,null,59.4,59.3,58.46,59.5,24,28.782,300,0.41666666,0.17208742,57.967346,0,9,0,0.06992822,0,59.940002,58,0,0.775323,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718712600,27.851292,,,,
,710628,100,5,null,9,11,59.611214,39,0.018402776,60.181213,28.793,95,,,,,,,,,,,-18000,null,59.7,59.5,58.82,59.8,32,28.793,300,0.41666666,0.2294499,58.265503,0,10,0,0.06990188,0,60.27,58,0,0.7618472,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718712900,27.862001,,,,
,710628,100,7,null,10,10,59.240864,46,0.017361112,59.840862,28.792,95,,,,,,,,,,,-18000,null,60,59.8,59.126,60.2,45,28.792,300,0.5833333,0.3226639,58.56366,0,9,0,0.06984564,0,60.6,58,0,0.7382477,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718713200,27.861029,,,,
,710628,100,7,null,10,9,59.60241,69,0.016319446,60.232407,28.785,95,,,,,,,,,,,-18000,null,60.3,60.2,59.36,60.5,63,28.785,300,0.5833333,0.45172948,58.861813,0,9,0,0.06977443,0,60.93,59,0,0.7053981,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718713500,27.854214,,,,
,710628,100,6,null,10,9,60.291355,65,0.015277783,60.951355,28.798,95,,,,,,,,,,,-18000,null,60.6,60.4,59.72,60.7,63,28.798,300,0.5,0.45172948,59.159966,0,9,0,0.06975281,0.01,61.26,59,0.254,0.7175554,0,0,null,117,21.65,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718713800,27.866873,,,,
,710628,100,5,null,8,9,60.8,58,0.014583336,61.48,28.805,95,,,,,,,,,,,-18000,null,60.8,60.7,59.9,61,48,28.805,300,0.41666666,0.34417483,59.358734,0,10,0,0.06973421,0,61.48,61,0,0.7566854,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718714100,27.873688,,,,
,710628,100,7,null,12,10,60.566525,33,0.013541672,61.218525,28.806,94,,,,,,,,,,,-18000,null,61.1,61,60.026,61.2,31,28.806,300,0.5833333,0.22227958,59.35998,0,10,0,0.069696456,0,61.752,60,0,0.7909869,0,0,null,118,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718714400,27.87466,,,,
,710628,100,7,null,10,11,60.807556,26,0.012847225,61.483555,28.809,94,,,,,,,,,,,-18000,null,61.3,61.2,60.224,61.4,24,28.809,300,0.5833333,0.17208742,59.558495,0,11,0,0.069667935,0,61.975998,59,0,0.80448645,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718714700,27.877583,,,,
,710628,100,4,null,9,10,61.4,26,0.012499995,62.088,28.786,94,,,,,,,,,,,-18000,null,61.4,61.4,60.26,61.5,24,28.786,300,0.33333334,0.17208742,59.657753,0,11,0,0.06959293,0,62.088,59,0,0.80658096,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718715000,27.855186,,,,
,710628,100,4,null,6,9,61.4,40,0.012499995,62.088,28.789,94,,,,,,,,,,,-18000,null,61.4,61.3,60.26,61.4,34,28.789,300,0.33333334,0.2437905,59.657753,0,9,0,0.069600366,0,62.088,60,0,0.79541725,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718715300,27.858107,,,,
,710628,100,1,null,4,9,61.4,72,0.012499995,62.140003,28.788,95,,,,,,,,,,,-18000,null,61.4,61.3,60.44,61.4,61,28.788,300,0.083333336,0.43738887,59.95504,0,10,0.001,0.06958396,0,62.140003,61,0,0.76286376,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718715600,27.857134,,,,
,710628,100,2,null,4,8,61.4,84,0.012499995,62.140003,28.787,95,,,,,,,,,,,-18000,null,61.4,61.4,60.44,61.5,76,28.787,300,0.16666667,0.5449435,59.95504,0,8,0,0.06958149,0,62.140003,62,0,0.7475432,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718715900,27.856161,,,,
,710628,100,4,null,7,12,61.6,105,0.01180556,62.359997,28.817,95,,,,,,,,,,,-18000,null,61.6,61.5,60.62,61.8,99,28.817,300,0.33333334,0.7098606,60.153805,0,12,0,0.06961973,0,62.359997,63,0,0.7225696,0,0,null,117,21.65,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718716200,27.885372,,,,
,710628,100,5,null,7,12,62,107,0.010416667,62.76,28.825,94,,,,,,,,,,,-18000,null,62,61.8,60.908,62.2,104,28.825,300,0.41666666,0.74571216,60.25329,0,12,0,0.069581434,0,62.76,64,0,0.7222384,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718716500,27.893164,,,,
,710628,100,4,null,7,12,62.2,98,0.00972222,62.996002,28.828,94,,,,,,,,,,,-18000,null,62.2,62.1,61.106,62.4,96,28.828,300,0.33333334,0.68834966,60.4518,0,12,0,0.06955274,0.01,62.996002,64,0.254,0.73758006,0,0,null,117,21.35,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718716800,27.896084,,,,
,710628,100,3,null,5,14,62.4,148,0.009027773,63.232002,28.836,94,,,,,,,,,,,-18000,null,62.4,62.3,61.304,62.5,128,28.836,300,0.25,0.9177996,60.65031,0,15,0,0.06953639,0,63.232002,65,0,0.70475113,0,0,null,117,21.35,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718717100,27.903873,,,,
